,track_id,track_name,artist_name,artist_id,track_popularity,album_name,album_id,track_length,release_date,playlist_id,playlist_name,genre
356,1QLgRHLG9sQXq4Plb600kj,Thinking About Drilling,Baka Not Nice,3yvCFkK57FXH7JIwZQ5CmU,54,Thinking About Drilling,5ZgqagL5UMDxxvEECOLeKC,1.99,2023-06-01,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
357,3iRCr53b2ZOvoKMTNvBn5d,MVP (feat. G-Eazy),A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,77,MVP (feat. G-Eazy),4pyhYSKl4jBqkemyG94DSG,2.9,2023-05-12,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
358,3NqKpLijeFLWflbXDj3Hra,What's That?,Joyner Lucas,6C1ohJrd5VydigQtaGy5Wa,72,What's That?,3VhrV608YO2YN2Z1tY879X,3.46,2023-05-09,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
359,2JNaqjOm7jHePMdr6WIadg,Same Side (feat. Rob49),Lil Durk,3hcs9uc56yIGFCSy9leWe7,76,Almost Healed,6ciIG1XKTlVIn0Yl8rvsce,2.56,2023-05-26,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
360,1Bgga0poKKUZftx5p8b16y,Act Bad,Diddy,59wfkuBoNyhDMQGCljbUbA,66,Act Bad,7rzfZdTVwlL2gSHPLdizlQ,3.2,2023-05-26,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
361,132Yd321hAG0oOz3lbiqig,Lick Or Sum,GloRilla,2qoQgPAilErOKCwE2Y8wOG,70,Lick Or Sum,2W4jWUc0pUCWdqJFAMvddR,2.36,2023-05-23,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
362,6IEXjer2qbXhRLFv99NQQv,Pound Town 2 (feat. Nicki Minaj & Tay Keith),Sexyy Red,3DbwFQlvLxRSi2uX8mf81A,73,Pound Town 2 (feat. Nicki Minaj & Tay Keith),7GfHTwHGoDzOEDInYlnR25,3.23,2023-05-26,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
363,7pFzbZz89oXVsRxhUvO7q2,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",CHASE B,2cMVIRpseAO7fJAxNfg6rD,77,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",6Op5Oqgnb443EjcHdAR5eY,3.11,2023-05-11,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
364,0ZxhtATQ0a6EvQNZ0z6NKV,Princess Diana (with Nicki Minaj),Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,88,Princess Diana (with Nicki Minaj),2Q7WBQ794rA9ISPLfqdKjK,2.87,2023-04-14,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
365,0oWL7FTlaA1YtsRRuiF4Xs,Honey Bun,Quavo,0VRj0yCOv2FXJNP47XQnx5,71,Honey Bun,0a0wSOjD0UQ1IqlcXKbeI7,2.24,2023-03-31,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
366,31yydnZnSeCwkRPY7tlgQJ,Hot Boy (feat. Lil Baby),Nardo Wick,0Njy6yR9LykNKYg9yE23QN,76,Hot Boy (feat. Lil Baby),54h4yyqWQl5z0jKkiS07is,2.83,2023-03-31,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
367,4wEI2bW0thTqJFukEaeXJs,Keep It Cute,Maiya The Don,6S6u5pS5ywg7rv50rhpobQ,58,Keep It Cute,0SUZ6sHqYkNLI7C4Js5LwW,2.86,2023-05-11,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
368,06eobTXs90ICbtbxhmgviZ,Keep Dat Nigga,Icandy,1I0tv3cE1cDIJvQpHyuCYN,80,Keep Dat Nigga,4EqXw4bTD5XpdI16CSlWng,2.32,2022-12-19,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
369,4EgZqNfwsDJ1HvvSMEXypp,Andale,DJ Drama,5oNgAs7j5XcBMzWv3HAnHG,69,I'M REALLY LIKE THAT,6hFTxaqHvUadGLRV9xDEjV,2.81,2023-03-31,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
370,72vMwCjJuRRa1r0bhFBbE1,Bops,Coi Leray,6AMd49uBDJfhf30Ak2QR5s,72,Bops,2wVIh2YkTMZgjQf64sbPFM,2.14,2023-04-27,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
371,3NNHfUOA7t6VEZ8j1hqtmv,Just Like Me feat. NAV,Belly,0FOWNUFHPnMy0vOw1siGqi,57,Mumble Rap 2,5AESfqbUcud4cq4xkvmFAq,2.21,2023-05-19,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
372,451acSEXA7pfbMKXoC6vJX,FreakyT (feat. Latto) - Remix,TiaCorine,39i5B6umzWzkfMe12JrMwW,69,FreakyT (feat. Latto) [Remix],4itQ4SmVRwjURluBAHnxFx,2.49,2023-04-21,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
373,4ZJ58LR9dwGJBFGC8RilBM,Just Relax,Lola Brooke,2Ggj5XNlIb4Lnbqe307FyB,62,Just Relax,0Su9sgYg2FJNn6tamiu7Lc,2.54,2023-04-28,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
374,4tiKQGqkoVmvshWNFDvFxG,Mississippi Slide,Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,67,Sremm 4 Life,4tFqnaGkCBUjraLUw07Q67,3.0,2023-04-07,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
375,0yUaLqhsVsguBpoOPL4cO7,In Ha Mood,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,83,In Ha Mood,0CQzO0dUktGpymhtvrIXqW,2.16,2023-01-06,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
376,5uNg131mN22zZzQ9XjRQ5Q,Bad Bitches (Remix) [feat. Lola Brooke & Kali],BreezyLYN,2Yt4zPxa9X6hQeIUieQiEq,61,Bad Bitches (Remix) [feat. Lola Brooke & Kali],4lUP6CjI2ZsClgPCGi6bbW,3.18,2023-05-12,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
377,70OenH0xhx8aApBpz2HL6z,R U Mad?,LightSkinKeisha,6LIcR4928YAJqYcYD1P2mM,51,Thought I Was Done?,37Zpoi7EZyVkaUfpjjXcFg,2.33,2023-05-16,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
378,7xNgrfKL4Ih82SbJIU9S1q,Chrome Hearted (feat. Tyga),OHGEESY,3ppQEG71r7jVpI8RudzycF,66,Chrome Hearted (feat. Tyga),5vrfdCvUGoxtqXBeGnY5qQ,2.56,2023-04-14,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
379,7fhcDui4AKQydfFoXILsso,SILVER TOOTH. (with A$AP Ferg),Armani White,2qAwMsiIjTzlmfAkXKvhVA,68,SILVER TOOTH.,41eT1d6A24YhZ3zAwnYXUY,2.38,2023-04-21,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
380,6S4WM9LW6oGkAtBFePffh2,STUNTMAN (feat. Vince Staples),"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,71,CALL ME IF YOU GET LOST: The Estate Sale,1GG6U2SSJPHO6XsFiBzxYv,3.33,2023-03-31,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
381,6UN73IYd0hZxLi8wFPMQij,Players,Coi Leray,6AMd49uBDJfhf30Ak2QR5s,91,Players,4cAAsw7mPkGt15GXQzWlrM,2.33,2022-11-30,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
382,1CaOUy0DDaVrxqzDltzLnk,Ransom (feat. Lil Uzi Vert),Luh Tyler,1K15GRZZATsCJyGJ4bYiEz,60,My Vision: Reloaded,6cLGEYguW9BfbGOogusAHZ,2.84,2023-04-04,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
383,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,90,Just Wanna Rock,2FD6g8bXEn2uQMYbeqqoCg,2.06,2022-10-17,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
384,1n5aEuSLaByu7aNpLAiWkI,Eternals,Smiley,6jeg7JBX9J9097esK752iR,59,Eternals,4vU0Hm7nknq0zK0nPgGWi0,2.46,2023-05-03,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
385,5VKG8ary0JW6iKemhmznzS,Grown Man,Marshmello,64KEffDW9EtZ1y2vBYgq8T,76,Grown Man,282shVOXRHSfBqexKhADTN,1.78,2023-03-31,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
386,2sFEmuVVAa2klHwhFaT0rR,"BOYFRIEND, GIRLFRIEND (2020 Demo) (feat. YG)","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,71,CALL ME IF YOU GET LOST: The Estate Sale,1GG6U2SSJPHO6XsFiBzxYv,3.41,2023-03-31,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
387,45pUWUeEWGoSdH6UF162G8,Broke Boys,Drake,3TVXtAsR1Inumwj472S9r4,76,Her Loss,5MS3MvWHJ3lOZPLiMxzOU6,3.76,2022-11-04,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
388,2NV0mpU5YbyJXydzYPgw5O,AIN'T GONNA ANSWER,NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,70,AIN'T GONNA ANSWER,55HRw5hcRFhf3uSljPqZqA,3.12,2023-03-23,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
389,0jQ4mEnWB1AuSVqnFLhxT6,Hell Yeah,SoFaygo,2SJhf6rTOU53g8yBdAjPby,67,Hell Yeah,1xOSJRyVoXb7wlEJatx5Ow,2.8,2022-10-17,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
390,39uEuUEWsAZtozSQRPlf62,I'M THAT BITCH,BIA,6veh5zbFpm31XsPdjBgPER,69,I'M THAT BITCH,3XZmrh1D5RI5kvz5N6i6Lp,2.53,2023-03-24,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
391,7r6uppLBApzJPMpDmdFoi4,"Hey, Mickey!",Baby Tate,3IJ21966TwNZI24MwZHMu4,68,"Hey, Mickey!",1Qpd1fT9Vgp2uuuZ533By0,2.89,2023-03-24,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
392,0VOMBffX1llDu37yQUt3u3,Pop Out (feat. Nardo Wick),Lil Baby,5f7VJjfbwm532GiveGC0ZK,71,It's Only Me,0FYvMdfTfYJxnJnKs1wDb0,3.25,2022-10-14,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
393,5H7IzRvSCGY2p7jjuCu6g1,Bed Time (feat. Monaleo & Gloss Up),Flo Milli,08PvCOlef4xdOr20jFSTPd,61,Bed Time (feat. Monaleo & Gloss Up),4c5Sf3ULy1kAbqD0DGIFFy,3.67,2023-03-23,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
394,72etwrPRuhvISzuCc9w81f,PMR (feat. A Boogie wit da Hoodie),Desiigner,7pFeBzX627ff0VnN6bxPR4,61,PMR (feat. A Boogie wit da Hoodie),64QGA3ueY3dG8RZvmolsgI,2.27,2023-03-17,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
395,1pbSwjVmaoVgHIU2bQeuxI,2 LIVE,Hit-Boy,6q3p11nP1p80Ey6LrOOSed,57,2 LIVE,67xulMesSVTsFmOwpO4gaw,2.49,2023-01-13,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
396,4ZYAU4A2YBtlNdqOUtc7T2,Red Ruby Da Sleeze,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,82,Red Ruby Da Sleeze,0zCHOD0Z8yOrIP1fw7u1J6,3.57,2023-03-03,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
397,7rl489EKnUgITmkBd6P9zi,Don't Play With It (feat. Latto & Yung Miami) - Remix,Lola Brooke,2Ggj5XNlIb4Lnbqe307FyB,68,Don't Play With It (feat. Latto & Yung Miami) [Remix],6sNVQhQKsiqqxybu2qjpLC,2.99,2023-03-24,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
398,6t6vAKG0JJocfZ1CFYZoMM,We On It (feat. Dboylo),Rowdy Rebel,6LXRvV2OAtXF7685fzh3mj,53,We On It (feat. Dboylo),5usObWbEH1bp2esxkRuoHk,2.74,2023-03-10,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
399,0sKJExQWRKxd76gSSwrsaI,"Let's Ride (feat. YG, Ty Dolla $ign, Lambo4oe) - Trailer Anthem",YG,0A0FS04o6zMoto8OKPsDwY,64,"Let's Ride (feat. YG, Ty Dolla $ign, Lambo4oe) [Trailer Anthem]",2gtzhUrfhH4VsoiWeQqSmX,2.46,2023-02-10,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
400,7M3h8JeDhIQIsdQdMrWohi,Ex’s (Phatnall Remix) (with Lil Durk),GloRilla,2qoQgPAilErOKCwE2Y8wOG,60,"Anyways, Life’s Great…Bonus Edition",2IzitJYy4iVenjF1odSFnf,3.28,2023-03-15,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
401,2fpTRcMLt4aKlqULOwuXUP,Shmunk (feat. YoungBoy Never Broke Again),Yeat,3qiHUAX7zY4Qnjx8TNUzVx,70,AftërLyfe,25Uddgldy3slnChqKqHsIM,3.83,2023-02-24,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
402,5ht9obvnnWeW4eoRtPAoQD,Fact (feat. Lil Uzi Vert),Ghostluvme,6KtRA9pyDcbDyanI7bfU8W,71,Fact (feat. Lil Uzi Vert),4lpOnXYfA4BRnZzx54EhqX,2.91,2023-02-07,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
403,2i2qDe3dnTl6maUE31FO7c,Mad Max,Lil Durk,3hcs9uc56yIGFCSy9leWe7,73,Lil Durk Presents: Loyal Bros 2,4lXLULUDQvqV1yHtLW5fyL,2.56,2022-12-16,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
404,281hW1bpZ523dJdtspABeh,Not My N*gga Extended,KenTheMan,6o4O5GX5kOWAGXtZUedxo3,63,Not My N*gga Extended,7gKQ9IlbtIoNEwEZr9qMrv,3.02,2023-03-03,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
405,2g9dhCaJiK7D0FOgZ9vJlR,Pretty Girls Walk (with Coi Leray) - Remix,Big Boss Vette,6fKiutMtRIcxi4zEau0BuI,67,Pretty Girls Walk (Remix),3jmmKIPtYmaC8XsDmVIO1W,2.33,2023-03-01,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
406,4WuOWVnAqvEQxgSRrspBgt,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,84,HEROES & VILLAINS,7txGsnDSqVMoRl6RQ9XyZP,3.46,2022-12-02,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
407,4wRJHXHDJnKSPr9IVn0BFR,To The Bone (feat. YoungBoy Never Broke Again),Quavo,0VRj0yCOv2FXJNP47XQnx5,72,Only Built For Infinity Links,59hIIDzaPSH5O3QSz4zX0t,4.72,2022-10-07,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
408,0UMqDSXk4xvoCNRrIEPf7T,King Snipe,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,69,King Snipe,2itGUEHsT50CrgnuO2msY7,3.58,2023-01-13,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
409,1a7tOEheXeaSNathZW4Gzk,Hanging With Wolves,Lil Durk,3hcs9uc56yIGFCSy9leWe7,69,Hanging With Wolves,31ItlZnLUC9S5wChTbE8Ew,3.43,2022-12-09,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
410,6aGpM4DXts4pdRhVKbRYuk,Don't Play With It (feat. Billy B),Lola Brooke,2Ggj5XNlIb4Lnbqe307FyB,70,Don't Play With It (feat. Billy B),00WvhKa7aS4GRBHsRy2vRS,2.18,2021-05-14,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
411,1QPreu0BNOrUfEb8HTd2qG,Rich Spirit,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,79,Mr. Morale & The Big Steppers,79ONNoS4M9tfIA1mYLBYVX,3.37,2022-05-13,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
412,5B40Td13cDQ4adeAiLf8Z4,Twin (feat. Lil Durk),Roddy Ricch,757aE44tKEUQEqRuT6GnEB,64,Twin (feat. Lil Durk),7IdlBOwOeXlriuPRozrkKz,2.48,2022-11-14,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
413,2BSl2gSFHdzJAMus74qzNj,Backstage Passes (feat. Jack Harlow),EST Gee,4FlG0V0jhLO4qGpayFOphj,68,I Never Felt Nun,0A4xJz6OAedAQGriJH7pjn,2.64,2022-09-16,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
414,0WNfQxDGaPTl0yogcMR5v1,Tomorrow 2 (with Cardi B),GloRilla,2qoQgPAilErOKCwE2Y8wOG,78,"Anyways, Life’s Great…",1kLWQJYzHP0kX6peGevMkC,3.5,2022-11-11,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
415,5uVW9FWVaQde0lfF4hYs4C,CODE (feat. Moneybagg Yo),Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,64,CODE (feat. Moneybagg Yo),42jB9RVqk28zOVbbKhSMX1,3.21,2022-08-26,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
416,0wTTf3msjDJ8NcZGTmQJQV,My Friends (feat. Lil Durk),Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,66,My Friends (feat. Lil Durk),2clsCCVAKCSc7PcwJ7uFLW,2.64,2022-10-05,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
417,1KaRuTOGchQyTnrY3vWzfR,Aston Martin Truck,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,64,Aston Martin Truck,4Uv7QjKaAq1mFO7aYzk4Xc,3.0,2022-10-21,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
418,6Md6lyVVoKWcOaSg8u1tDn,Shoot It Myself (feat. Future),EST Gee,4FlG0V0jhLO4qGpayFOphj,64,I Never Felt Nun,0A4xJz6OAedAQGriJH7pjn,3.13,2022-09-16,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
419,3wspfG772mi1c25JpnNOVP,Walk,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,66,Walk/Spin,54x77I85ZNITP0wvN07CVT,2.77,2022-09-16,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
420,2TSfStvlAMLw89u3tali79,Dah Dah DahDah,Nardo Wick,0Njy6yR9LykNKYg9yE23QN,74,Who is Nardo Wick?? (Deluxe),47Thm1tltjJVofuRumhfmi,2.53,2022-07-22,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
421,1CJ8e0zc8uvAmkqdeXrq4u,Leave the Club (feat. Lil Durk & GloRilla),Don Toliver,4Gso3d4CscCijv0lmajZWs,61,Leave The Club (feat. Lil Durk & GloRilla),1O90Qra7WiVZIaT4oHKSTU,3.71,2023-02-17,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
422,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),Drake,3TVXtAsR1Inumwj472S9r4,89,"Honestly, Nevermind",3cf4iSSKd8ffTncbtKljXw,3.64,2022-06-17,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
423,4L1zI1GJxi0Qq38aSYmsS0,Can't Stop Won't Stop (feat. Kodak Black),King Combs,41I5xI04kixwmonDBl0Sda,65,Can't Stop Won't Stop (feat. Kodak Black),0CzPQGFqw7pO6SnPkf3RkJ,2.64,2022-07-22,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
424,0HrWshW3SuFJ6nKS9ba9Mh,Vette Motors,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,70,The Last Slimeto,1ZCsPUZ7j9dTqjhU2I36tw,2.89,2022-08-05,37i9dQZF1DWY4xHQp97fN6,Get Turnt,Hip-Hop
425,4P7VFiaZb3xrXoqGwZXC3J,Lollipop,Lil Wayne,55Aa2cqylxrFIXC767Z865,73,Tha Carter III,5BGzOpea6At0Nd7tYtYZOP,4.99,2008-06-10,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
426,4X1odWLrLSSahaK6Hi15AA,Oh Boy,Cam’ron,7iMvwE8qANp3aIfAGKEAwS,68,Come Home With Me,1lEkQcVvPwNZmkBIEJPSrv,3.41,2002-01-01,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
427,5hOrYYtUd96bIOBjuSEArP,How's It Goin' Down,DMX,1HwM5zlC5qNWhJtM00yXzG,59,It's Dark And Hell Is Hot,2xIhksIizs6gWdRBYdiTLc,4.72,1998-05-01,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
428,3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version,Big Pun,2Xu7q46Hf02xOoEIm4E1Qs,74,Capital Punishment (Explicit Version),3IIHk2ZLXKWuVAjCbQ9g4Y,3.95,1998-04-28,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
429,41bIQPBE1lFN0mmw6Lmssz,21 Questions,50 Cent,3q7HBObVc0L8jNeTe5Gofh,76,Get Rich Or Die Tryin',4ycNE7y1rp5215g1kkqk1P,3.74,2003-02-06,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
430,3sNVsP50132BTNlImLx70i,Bound 2,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,86,Yeezus,7D2NdGvBHIavgLhmcwhluK,3.82,2013-06-18,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
431,5gFoAVTN9YlM9uJCrFZtgl,Crooked Smile (feat. TLC),J. Cole,6l3HvQ5sa6mXTsMTB19rO5,72,Born Sinner (Deluxe Version),5FP9keIJnlSCKnkdVOf623,4.64,2013-06-18,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
432,2g8HN35AnVGIk7B8yMucww,Big Poppa - 2005 Remaster,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,83,Ready to Die (The Remaster),2HTbQ0RHwukKVXAlTmCZP2,4.21,1994-09-13,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
433,5g9lS8deSIxItFBmZRC4vN,Ambitionz Az A Ridah,2Pac,1ZwdS5xdxEREPySFridCfh,82,All Eyez On Me,78iX7tMceN0FsnmabAtlOC,4.64,1996-02-13,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
434,6ScJMrlpiLfZUGtWp4QIVt,A Milli,Lil Wayne,55Aa2cqylxrFIXC767Z865,72,Tha Carter III,5BGzOpea6At0Nd7tYtYZOP,3.7,2008-06-10,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
435,1BKT2I9x4RGKaKqW4up34s,Ruff Ryders' Anthem,DMX,1HwM5zlC5qNWhJtM00yXzG,74,It's Dark And Hell Is Hot,2xIhksIizs6gWdRBYdiTLc,3.57,1998-05-01,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
436,2FaZoB6xQohJKWmq8KlYke,Superthug,Noreaga,2GqgiChw79vIYobk2zJFsO,58,N.O.R.E,1aFS9Pa88Gl3QH1gNNVyzR,5.01,1998-07-07,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
437,47wZfF4OdME3xkIPhhpSSF,Gimme Some More,Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,65,Extinction Level Event: The Final World Front,4zb4gmGzDYtlWMjmc1NZWW,2.64,1998,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
438,4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,3q7HBObVc0L8jNeTe5Gofh,78,Get Rich Or Die Tryin',4ycNE7y1rp5215g1kkqk1P,3.22,2003-02-06,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
439,6904O7JrAxFybd4yu3Sz2V,Stop Being Greedy,DMX,1HwM5zlC5qNWhJtM00yXzG,56,It's Dark And Hell Is Hot,2xIhksIizs6gWdRBYdiTLc,3.62,1998-05-01,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
440,5Tbpp3OLLClPJF8t1DmrFD,"Nuthin' But A ""G"" Thang",Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,80,The Chronic,2V5rhszUpCudPcb01zevOt,3.96,1992-12-15,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
441,2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,85,The Predator,71HM1CMYWeZzws8pyiEn46,4.33,1992-11-17,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
442,0eO8MW9YSTK3CjdaTYKlhF,Who Am I (What’s My Name)?,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,75,Doggystyle,5IFOummNcGXY3qCBWRchqP,4.1,1993-11-23,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
443,53oWwSxPuyH2cjYKXH8fgO,Get Money,Junior M.A.F.I.A.,3r0OeTcOw37N9juMYyyw39,66,Conspiracy (PA),02GVhWjMuoQBQUtNhjWsnG,4.58,1995-08-15,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
444,2CPturRUlpvirYr7VpkXCV,It Ain't Hard to Tell,Nas,20qISvAhX20dpIbOOzGK3q,70,Illmatic,3kEtdS2pH6hKcMU9Wioob1,3.37,1994-04-19,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
445,3ia3dJETSOllPsv3LJkE35,California Love - Original Version,2Pac,1ZwdS5xdxEREPySFridCfh,82,Greatest Hits,1WBZyULtlANBKed7Zf9cDP,4.75,1998-01-01,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
446,4OxXBAN51tjVBEjSwuWWbv,U.N.I.T.Y.,Queen Latifah,5m7wCUhYhBh7A3A3YMxrbt,55,Black Reign,7fSY44jcjgt6jGzSQdZZjJ,4.18,1993-11-16,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
447,3g1mP8c79KbkWDhED5tyKZ,Ain’t No Fun (If The Homies Can’t Have None),Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,70,Doggystyle,5IFOummNcGXY3qCBWRchqP,4.11,1993-11-23,37i9dQZF1DWVA1Gq4XHa6U,Gold School,Hip-Hop
